CountOfSubdomains,DomainLenght,CountOfCharInFQDN,CountOfSuffix,CountOfDigitsInFQDN,CountOfLettersInFQDN,CountOfDirectory,CountOfLetters,CountOfDigitInURL,CountOfCharInURL,CountOfPercent,CountOfQuestion,CountOfEqual,CountOfAmpersand,malicious
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,24,5,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,29,0,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,28,1,0,0,0,0,0,1
1,3,14,0,0,12,3,27,2,0,0,0,0,0,1
1,3,14,0,0,12,3,25,4,0,0,0,0,0,1
1,3,14,0,0,12,3,26,3,0,0,0,0,0,1
